"","consumption__1","sex","area_council","urban_rural","age","population"
"667",0,"Male","central malekula",2,99,2
"668",0,"Male","central malekula",2,103,1
"669",0,"Male","central malekula",2,130,1
"670",NA,"Female","central pentecost 1",2,0,66
"671",NA,"Female","central pentecost 1",2,1,72
"672",NA,"Female","central pentecost 1",2,2,70
"673",NA,"Female","central pentecost 1",2,3,68
"674",NA,"Female","central pentecost 1",2,4,51
"675",NA,"Female","central pentecost 1",2,5,39
"676",NA,"Female","central pentecost 1",2,6,51
"677",NA,"Female","central pentecost 1",2,7,43
"678",NA,"Female","central pentecost 1",2,8,36
"679",NA,"Female","central pentecost 1",2,9,40
"680",NA,"Female","central pentecost 1",2,10,49
"681",NA,"Female","central pentecost 1",2,11,61
"682",0,"Female","central pentecost 1",2,12,40
"683",0,"Female","central pentecost 1",2,13,38
"684",0,"Female","central pentecost 1",2,14,37
"685",0,"Female","central pentecost 1",2,15,44
"686",0,"Female","central pentecost 1",2,16,51
"687",0,"Female","central pentecost 1",2,17,33
"688",0,"Female","central pentecost 1",2,18,32
"689",0,"Female","central pentecost 1",2,19,36
"690",0,"Female","central pentecost 1",2,20,41
"691",0,"Female","central pentecost 1",2,21,35
"692",0,"Female","central pentecost 1",2,22,36
"693",0,"Female","central pentecost 1",2,23,24
"694",0,"Female","central pentecost 1",2,24,37
"695",0,"Female","central pentecost 1",2,25,27
"696",0,"Female","central pentecost 1",2,26,21
"697",0,"Female","central pentecost 1",2,27,26
"698",0,"Female","central pentecost 1",2,28,27
"699",0,"Female","central pentecost 1",2,29,17
"700",0,"Female","central pentecost 1",2,30,24
"701",0,"Female","central pentecost 1",2,31,15
"702",0,"Female","central pentecost 1",2,32,29
"703",0,"Female","central pentecost 1",2,33,21
"704",0,"Female","central pentecost 1",2,34,22
"705",0,"Female","central pentecost 1",2,35,28
"706",0,"Female","central pentecost 1",2,36,27
"707",0,"Female","central pentecost 1",2,37,15
"708",0,"Female","central pentecost 1",2,38,19
"709",0,"Female","central pentecost 1",2,39,23
"710",0,"Female","central pentecost 1",2,40,23
"711",0,"Female","central pentecost 1",2,41,14
"712",0,"Female","central pentecost 1",2,42,11
"713",0,"Female","central pentecost 1",2,43,19
"714",0,"Female","central pentecost 1",2,44,15
"715",0,"Female","central pentecost 1",2,45,21
"716",0,"Female","central pentecost 1",2,46,18
"717",0,"Female","central pentecost 1",2,47,12
"718",0,"Female","central pentecost 1",2,48,18
"719",0,"Female","central pentecost 1",2,49,10
"720",0,"Female","central pentecost 1",2,50,15
"721",0,"Female","central pentecost 1",2,51,12
"722",0,"Female","central pentecost 1",2,52,11
"723",0,"Female","central pentecost 1",2,53,10
"724",0,"Female","central pentecost 1",2,54,14
"725",0,"Female","central pentecost 1",2,55,8
"726",0,"Female","central pentecost 1",2,56,16
"727",1,"Female","central pentecost 1",2,57,10
"728",0,"Female","central pentecost 1",2,58,10
"729",0,"Female","central pentecost 1",2,59,11
"730",0,"Female","central pentecost 1",2,60,7
"731",0,"Female","central pentecost 1",2,61,9
"732",0,"Female","central pentecost 1",2,62,6
"733",0,"Female","central pentecost 1",2,63,5
"734",0,"Female","central pentecost 1",2,64,7
"735",0,"Female","central pentecost 1",2,65,7
"736",0,"Female","central pentecost 1",2,66,13
"737",0,"Female","central pentecost 1",2,67,4
"738",0,"Female","central pentecost 1",2,68,7
"739",0,"Female","central pentecost 1",2,69,5
"740",1,"Female","central pentecost 1",2,70,7
"741",0,"Female","central pentecost 1",2,71,5
"742",1,"Female","central pentecost 1",2,72,5
"743",0,"Female","central pentecost 1",2,73,1
"744",0,"Female","central pentecost 1",2,74,2
"745",0,"Female","central pentecost 1",2,75,10
"746",0,"Female","central pentecost 1",2,76,2
"747",0,"Female","central pentecost 1",2,77,1
"748",0,"Female","central pentecost 1",2,78,4
"749",0,"Female","central pentecost 1",2,79,2
"750",0,"Female","central pentecost 1",2,80,6
"751",0,"Female","central pentecost 1",2,81,3
"752",0,"Female","central pentecost 1",2,82,1
"753",1,"Female","central pentecost 1",2,83,1
"754",1,"Female","central pentecost 1",2,88,1
"755",0,"Female","central pentecost 1",2,90,2
"756",0,"Female","central pentecost 1",2,92,1
"757",0,"Female","central pentecost 1",2,93,1
"758",0,"Female","central pentecost 1",2,97,2
"759",0,"Female","central pentecost 1",2,98,1
"760",0,"Female","central pentecost 1",2,100,1
"761",NA,"Male","central pentecost 1",2,0,63
"762",NA,"Male","central pentecost 1",2,1,54
"763",NA,"Male","central pentecost 1",2,2,51
"764",NA,"Male","central pentecost 1",2,3,35
"765",NA,"Male","central pentecost 1",2,4,65
"766",NA,"Male","central pentecost 1",2,5,45
"767",NA,"Male","central pentecost 1",2,6,47
"768",NA,"Male","central pentecost 1",2,7,47
"769",NA,"Male","central pentecost 1",2,8,55
"770",NA,"Male","central pentecost 1",2,9,50
"771",NA,"Male","central pentecost 1",2,10,63
"772",NA,"Male","central pentecost 1",2,11,53
"773",0,"Male","central pentecost 1",2,12,37
"774",0,"Male","central pentecost 1",2,13,42
"775",0,"Male","central pentecost 1",2,14,38
"776",0,"Male","central pentecost 1",2,15,56
"777",0,"Male","central pentecost 1",2,16,50
"778",0,"Male","central pentecost 1",2,17,36
"779",0,"Male","central pentecost 1",2,18,34
"780",0,"Male","central pentecost 1",2,19,33
"781",0,"Male","central pentecost 1",2,20,43
"782",1,"Male","central pentecost 1",2,21,32
"783",1,"Male","central pentecost 1",2,22,37
"784",1,"Male","central pentecost 1",2,23,22
"785",1,"Male","central pentecost 1",2,24,38
"786",1,"Male","central pentecost 1",2,25,23
"787",1,"Male","central pentecost 1",2,26,22
"788",1,"Male","central pentecost 1",2,27,28
"789",1,"Male","central pentecost 1",2,28,29
"790",0,"Male","central pentecost 1",2,29,23
"791",1,"Male","central pentecost 1",2,30,23
"792",1,"Male","central pentecost 1",2,31,22
"793",0,"Male","central pentecost 1",2,32,16
"794",1,"Male","central pentecost 1",2,33,28
"795",1,"Male","central pentecost 1",2,34,25
"796",1,"Male","central pentecost 1",2,35,27
"797",1,"Male","central pentecost 1",2,36,17
"798",0,"Male","central pentecost 1",2,37,18
"799",1,"Male","central pentecost 1",2,38,17
"800",0,"Male","central pentecost 1",2,39,17
"801",1,"Male","central pentecost 1",2,40,24
"802",0,"Male","central pentecost 1",2,41,22
"803",0,"Male","central pentecost 1",2,42,16
"804",1,"Male","central pentecost 1",2,43,13
"805",0,"Male","central pentecost 1",2,44,15
"806",0,"Male","central pentecost 1",2,45,10
"807",1,"Male","central pentecost 1",2,46,13
"808",0,"Male","central pentecost 1",2,47,21
"809",1,"Male","central pentecost 1",2,48,10
"810",1,"Male","central pentecost 1",2,49,10
"811",1,"Male","central pentecost 1",2,50,14
"812",0,"Male","central pentecost 1",2,51,16
"813",1,"Male","central pentecost 1",2,52,18
"814",1,"Male","central pentecost 1",2,53,11
"815",0,"Male","central pentecost 1",2,54,10
"816",1,"Male","central pentecost 1",2,55,5
"817",1,"Male","central pentecost 1",2,56,16
"818",0,"Male","central pentecost 1",2,57,11
"819",1,"Male","central pentecost 1",2,58,12
"820",0,"Male","central pentecost 1",2,59,2
"821",1,"Male","central pentecost 1",2,60,11
"822",0,"Male","central pentecost 1",2,61,6
"823",0,"Male","central pentecost 1",2,62,3
"824",0,"Male","central pentecost 1",2,63,7
"825",0,"Male","central pentecost 1",2,64,6
"826",0,"Male","central pentecost 1",2,65,6
"827",0,"Male","central pentecost 1",2,66,11
"828",1,"Male","central pentecost 1",2,67,2
"829",1,"Male","central pentecost 1",2,68,6
"830",0,"Male","central pentecost 1",2,69,4
"831",1,"Male","central pentecost 1",2,70,6
"832",1,"Male","central pentecost 1",2,71,2
"833",0,"Male","central pentecost 1",2,72,4
"834",0,"Male","central pentecost 1",2,73,4
"835",1,"Male","central pentecost 1",2,74,3
"836",1,"Male","central pentecost 1",2,75,3
"837",0,"Male","central pentecost 1",2,76,2
"838",0,"Male","central pentecost 1",2,77,2
"839",1,"Male","central pentecost 1",2,78,3
"840",0,"Male","central pentecost 1",2,79,1
"841",0,"Male","central pentecost 1",2,80,3
"842",0,"Male","central pentecost 1",2,81,1
"843",1,"Male","central pentecost 1",2,82,3
"844",0,"Male","central pentecost 1",2,83,4
"845",0,"Male","central pentecost 1",2,84,1
"846",0,"Male","central pentecost 1",2,86,1
"847",0,"Male","central pentecost 1",2,88,2
"848",0,"Male","central pentecost 1",2,89,2
"849",0,"Male","central pentecost 1",2,90,1
"850",0,"Male","central pentecost 1",2,91,1
"851",0,"Male","central pentecost 1",2,94,1
"852",0,"Male","central pentecost 1",2,100,1
"853",0,"Male","central pentecost 1",2,101,1
"854",NA,NA,"central pentecost 2",2,NA,NA
"855",NA,"Female","central pentecost 2",2,0,87
"856",NA,"Female","central pentecost 2",2,1,72
"857",NA,"Female","central pentecost 2",2,2,77
"858",NA,"Female","central pentecost 2",2,3,76
"859",NA,"Female","central pentecost 2",2,4,68
"860",NA,"Female","central pentecost 2",2,5,67
"861",NA,"Female","central pentecost 2",2,6,77
"862",NA,"Female","central pentecost 2",2,7,75
"863",NA,"Female","central pentecost 2",2,8,70
"864",NA,"Female","central pentecost 2",2,9,62
"865",NA,"Female","central pentecost 2",2,10,57
"866",NA,"Female","central pentecost 2",2,11,65
"867",0,"Female","central pentecost 2",2,12,52
"868",0,"Female","central pentecost 2",2,13,54
"869",0,"Female","central pentecost 2",2,14,49
"870",0,"Female","central pentecost 2",2,15,50
"871",0,"Female","central pentecost 2",2,16,117
"872",0,"Female","central pentecost 2",2,17,55
"873",0,"Female","central pentecost 2",2,18,40
"874",0,"Female","central pentecost 2",2,19,31
"875",0,"Female","central pentecost 2",2,20,49
"876",0,"Female","central pentecost 2",2,21,44
"877",0,"Female","central pentecost 2",2,22,40
"878",0,"Female","central pentecost 2",2,23,33
"879",0,"Female","central pentecost 2",2,24,36
"880",0,"Female","central pentecost 2",2,25,34
"881",0,"Female","central pentecost 2",2,26,28
"882",0,"Female","central pentecost 2",2,27,23
"883",0,"Female","central pentecost 2",2,28,34
"884",0,"Female","central pentecost 2",2,29,33
"885",0,"Female","central pentecost 2",2,30,16
"886",0,"Female","central pentecost 2",2,31,19
"887",0,"Female","central pentecost 2",2,32,36
"888",0,"Female","central pentecost 2",2,33,36
"889",0,"Female","central pentecost 2",2,34,31
"890",0,"Female","central pentecost 2",2,35,42
"891",0,"Female","central pentecost 2",2,36,30
"892",0,"Female","central pentecost 2",2,37,34
"893",0,"Female","central pentecost 2",2,38,25
"894",0,"Female","central pentecost 2",2,39,24
"895",0,"Female","central pentecost 2",2,40,44
"896",0,"Female","central pentecost 2",2,41,20
"897",0,"Female","central pentecost 2",2,42,24
"898",0,"Female","central pentecost 2",2,43,19
"899",0,"Female","central pentecost 2",2,44,25
"900",0,"Female","central pentecost 2",2,45,29
"901",0,"Female","central pentecost 2",2,46,11
"902",0,"Female","central pentecost 2",2,47,25
"903",0,"Female","central pentecost 2",2,48,24
"904",0,"Female","central pentecost 2",2,49,19
"905",0,"Female","central pentecost 2",2,50,22
"906",0,"Female","central pentecost 2",2,51,18
"907",0,"Female","central pentecost 2",2,52,18
"908",0,"Female","central pentecost 2",2,53,18
"909",0,"Female","central pentecost 2",2,54,8
"910",0,"Female","central pentecost 2",2,55,12
"911",0,"Female","central pentecost 2",2,56,13
"912",0,"Female","central pentecost 2",2,57,7
"913",0,"Female","central pentecost 2",2,58,9
"914",0,"Female","central pentecost 2",2,59,6
"915",0,"Female","central pentecost 2",2,60,19
"916",0,"Female","central pentecost 2",2,61,18
"917",0,"Female","central pentecost 2",2,62,4
"918",0,"Female","central pentecost 2",2,63,10
"919",0,"Female","central pentecost 2",2,64,13
"920",0,"Female","central pentecost 2",2,65,10
"921",0,"Female","central pentecost 2",2,66,10
"922",0,"Female","central pentecost 2",2,67,7
"923",0,"Female","central pentecost 2",2,68,9
"924",0,"Female","central pentecost 2",2,69,10
"925",0,"Female","central pentecost 2",2,70,10
"926",0,"Female","central pentecost 2",2,71,11
"927",0,"Female","central pentecost 2",2,72,6
"928",0,"Female","central pentecost 2",2,73,4
"929",0,"Female","central pentecost 2",2,74,9
"930",0,"Female","central pentecost 2",2,75,7
"931",0,"Female","central pentecost 2",2,76,3
"932",0,"Female","central pentecost 2",2,77,4
"933",0,"Female","central pentecost 2",2,78,6
"934",0,"Female","central pentecost 2",2,79,5
"935",0,"Female","central pentecost 2",2,80,2
"936",1,"Female","central pentecost 2",2,81,2
"937",0,"Female","central pentecost 2",2,82,2
"938",0,"Female","central pentecost 2",2,83,2
"939",0,"Female","central pentecost 2",2,84,1
"940",0,"Female","central pentecost 2",2,85,2
"941",0,"Female","central pentecost 2",2,86,1
"942",0,"Female","central pentecost 2",2,90,3
"943",0,"Female","central pentecost 2",2,92,1
"944",0,"Female","central pentecost 2",2,98,1
"945",0,"Female","central pentecost 2",2,100,2
"946",0,"Female","central pentecost 2",2,110,1
"947",0,"Female","central pentecost 2",2,125,1
"948",0,"Female","central pentecost 2",2,128,1
"949",NA,"Male","central pentecost 2",2,0,77
"950",NA,"Male","central pentecost 2",2,1,78
"951",NA,"Male","central pentecost 2",2,2,85
"952",NA,"Male","central pentecost 2",2,3,71
"953",NA,"Male","central pentecost 2",2,4,81
"954",NA,"Male","central pentecost 2",2,5,87
"955",NA,"Male","central pentecost 2",2,6,56
"956",NA,"Male","central pentecost 2",2,7,72
"957",NA,"Male","central pentecost 2",2,8,70
"958",NA,"Male","central pentecost 2",2,9,75
"959",NA,"Male","central pentecost 2",2,10,79
"960",NA,"Male","central pentecost 2",2,11,59
"961",0,"Male","central pentecost 2",2,12,59
"962",0,"Male","central pentecost 2",2,13,43
"963",0,"Male","central pentecost 2",2,14,59
"964",1,"Male","central pentecost 2",2,15,42
"965",0,"Male","central pentecost 2",2,16,103
"966",0,"Male","central pentecost 2",2,17,47
"967",0,"Male","central pentecost 2",2,18,41
"968",1,"Male","central pentecost 2",2,19,26
"969",1,"Male","central pentecost 2",2,20,40
"970",1,"Male","central pentecost 2",2,21,40
"971",1,"Male","central pentecost 2",2,22,40
"972",1,"Male","central pentecost 2",2,23,37
"973",1,"Male","central pentecost 2",2,24,23
"974",1,"Male","central pentecost 2",2,25,30
"975",1,"Male","central pentecost 2",2,26,29
"976",1,"Male","central pentecost 2",2,27,25
"977",1,"Male","central pentecost 2",2,28,38
"978",1,"Male","central pentecost 2",2,29,21
"979",1,"Male","central pentecost 2",2,30,36
"980",1,"Male","central pentecost 2",2,31,28
"981",1,"Male","central pentecost 2",2,32,21
"982",1,"Male","central pentecost 2",2,33,32
"983",1,"Male","central pentecost 2",2,34,35
"984",1,"Male","central pentecost 2",2,35,38
"985",1,"Male","central pentecost 2",2,36,25
"986",0,"Male","central pentecost 2",2,37,24
"987",1,"Male","central pentecost 2",2,38,31
"988",1,"Male","central pentecost 2",2,39,22
"989",1,"Male","central pentecost 2",2,40,31
"990",1,"Male","central pentecost 2",2,41,28
"991",1,"Male","central pentecost 2",2,42,26
"992",1,"Male","central pentecost 2",2,43,28
"993",0,"Male","central pentecost 2",2,44,19
"994",1,"Male","central pentecost 2",2,45,23
"995",1,"Male","central pentecost 2",2,46,17
"996",1,"Male","central pentecost 2",2,47,24
"997",0,"Male","central pentecost 2",2,48,25
"998",1,"Male","central pentecost 2",2,49,19
"999",0,"Male","central pentecost 2",2,50,27
"1000",0,"Male","central pentecost 2",2,51,23
"1001",1,"Male","central pentecost 2",2,52,23
"1002",0,"Male","central pentecost 2",2,53,16
"1003",1,"Male","central pentecost 2",2,54,8
"1004",1,"Male","central pentecost 2",2,55,16
"1005",1,"Male","central pentecost 2",2,56,14
"1006",0,"Male","central pentecost 2",2,57,14
"1007",1,"Male","central pentecost 2",2,58,12
"1008",1,"Male","central pentecost 2",2,59,5
"1009",1,"Male","central pentecost 2",2,60,16
"1010",1,"Male","central pentecost 2",2,61,11
"1011",1,"Male","central pentecost 2",2,62,5
"1012",1,"Male","central pentecost 2",2,63,13
"1013",1,"Male","central pentecost 2",2,64,7
"1014",0,"Male","central pentecost 2",2,65,5
"1015",1,"Male","central pentecost 2",2,66,12
"1016",0,"Male","central pentecost 2",2,67,8
"1017",0,"Male","central pentecost 2",2,68,6
"1018",0,"Male","central pentecost 2",2,69,4
"1019",0,"Male","central pentecost 2",2,70,8
"1020",1,"Male","central pentecost 2",2,71,5
"1021",0,"Male","central pentecost 2",2,72,6
"1022",0,"Male","central pentecost 2",2,73,5
"1023",1,"Male","central pentecost 2",2,74,2
"1024",0,"Male","central pentecost 2",2,75,7
"1025",0,"Male","central pentecost 2",2,76,6
"1026",1,"Male","central pentecost 2",2,77,3
"1027",0,"Male","central pentecost 2",2,78,6
"1028",0,"Male","central pentecost 2",2,79,1
"1029",1,"Male","central pentecost 2",2,80,6
"1030",0,"Male","central pentecost 2",2,81,1
"1031",0,"Male","central pentecost 2",2,82,1
"1032",0,"Male","central pentecost 2",2,85,1
"1033",0,"Male","central pentecost 2",2,86,1
"1034",0,"Male","central pentecost 2",2,87,1
"1035",0,"Male","central pentecost 2",2,90,2
"1036",0,"Male","central pentecost 2",2,91,1
"1037",0,"Male","central pentecost 2",2,95,2
"1038",0,"Male","central pentecost 2",2,100,1
"1039",1,"Male","central pentecost 2",2,101,1
"1040",0,"Male","central pentecost 2",2,105,1
"1041",NA,NA,"east ambae",2,NA,NA
"1042",NA,"Female","east ambae",2,0,28
"1043",NA,"Female","east ambae",2,1,26
"1044",NA,"Female","east ambae",2,2,20
"1045",NA,"Female","east ambae",2,3,20
"1046",NA,"Female","east ambae",2,4,30
"1047",NA,"Female","east ambae",2,5,23
"1048",NA,"Female","east ambae",2,6,25
"1049",NA,"Female","east ambae",2,7,29
"1050",NA,"Female","east ambae",2,8,25
"1051",NA,"Female","east ambae",2,9,23
"1052",NA,"Female","east ambae",2,10,29
"1053",NA,"Female","east ambae",2,11,24
"1054",0,"Female","east ambae",2,12,24
"1055",0,"Female","east ambae",2,13,18
"1056",0,"Female","east ambae",2,14,25
"1057",0,"Female","east ambae",2,15,25
"1058",0,"Female","east ambae",2,16,27
"1059",0,"Female","east ambae",2,17,14
"1060",0,"Female","east ambae",2,18,9
"1061",0,"Female","east ambae",2,19,8
"1062",0,"Female","east ambae",2,20,15
"1063",0,"Female","east ambae",2,21,17
"1064",0,"Female","east ambae",2,22,9
"1065",0,"Female","east ambae",2,23,12
"1066",0,"Female","east ambae",2,24,19
"1067",0,"Female","east ambae",2,25,13
"1068",0,"Female","east ambae",2,26,19
"1069",1,"Female","east ambae",2,27,14
"1070",0,"Female","east ambae",2,28,12
"1071",0,"Female","east ambae",2,29,18
"1072",0,"Female","east ambae",2,30,20
"1073",0,"Female","east ambae",2,31,14
"1074",0,"Female","east ambae",2,32,16
"1075",0,"Female","east ambae",2,33,20
"1076",0,"Female","east ambae",2,34,12
"1077",0,"Female","east ambae",2,35,13
"1078",0,"Female","east ambae",2,36,9
"1079",0,"Female","east ambae",2,37,10
"1080",0,"Female","east ambae",2,38,8
"1081",0,"Female","east ambae",2,39,10
"1082",0,"Female","east ambae",2,40,11
"1083",0,"Female","east ambae",2,41,11
"1084",0,"Female","east ambae",2,42,10
"1085",0,"Female","east ambae",2,43,9
"1086",0,"Female","east ambae",2,44,11
"1087",0,"Female","east ambae",2,45,18
"1088",0,"Female","east ambae",2,46,5
"1089",0,"Female","east ambae",2,47,4
"1090",0,"Female","east ambae",2,48,12
"1091",0,"Female","east ambae",2,49,4
"1092",0,"Female","east ambae",2,50,11
"1093",0,"Female","east ambae",2,51,8
"1094",0,"Female","east ambae",2,52,15
"1095",0,"Female","east ambae",2,53,9
"1096",0,"Female","east ambae",2,54,7
"1097",0,"Female","east ambae",2,55,9
"1098",0,"Female","east ambae",2,56,11
"1099",0,"Female","east ambae",2,57,10
"1100",0,"Female","east ambae",2,58,12
"1101",0,"Female","east ambae",2,59,6
"1102",0,"Female","east ambae",2,60,8
"1103",0,"Female","east ambae",2,61,3
"1104",0,"Female","east ambae",2,62,2
"1105",0,"Female","east ambae",2,63,6
"1106",0,"Female","east ambae",2,64,8
"1107",0,"Female","east ambae",2,65,2
"1108",0,"Female","east ambae",2,66,3
"1109",0,"Female","east ambae",2,67,6
"1110",0,"Female","east ambae",2,68,2
"1111",0,"Female","east ambae",2,69,2
